id,lexeme_id,cognate_class_id
45974,49389,6655
45975,49870,6655
45976,46158,6655
45977,45238,6655
45978,49824,6655
45979,32582,6656
45980,49796,6657
45981,37809,79
45982,37196,6659
45983,38546,6660
45984,47718,6659
45985,42639,5021
45986,37821,2865
45987,38558,2865
45988,43271,1527
45989,40857,1527
45990,43047,1167
45991,43273,1167
45992,40860,1167
45993,50673,7567
45994,37836,6661
45995,45026,405
45996,43896,405
45997,43444,405
45998,44348,405
45999,44122,405
46000,37847,6662
46001,38580,6662
46002,46140,7361
46003,45175,2235
46004,47735,2235
46005,37856,6663
46006,44270,5572
46008,9102,5572
46009,45174,5572
46010,46139,778
46013,37873,337
46014,38605,337
46015,45024,44
46016,43894,44
46017,43668,44
46018,43442,44
46019,44572,44
46020,44346,44
46021,44120,44
46022,37879,6664
46023,37883,5163
46025,44057,6665
46026,43831,6665
46027,38396,1463
46028,38501,7561
46029,50670,5038
46030,47734,5038
46031,46101,6683
46032,38509,6667
46033,50927,5038
46034,38556,6595
46035,38449,294
46036,38589,1384
46038,38587,1181
46039,37857,3005
46040,38590,3005
46041,37857,3008
46042,37857,3010
46043,42465,9642
46044,38525,6668
46045,38532,6622
46046,32618,6670
46047,38460,6670
46048,47972,1710
46049,47976,1713
46050,49275,2689
46051,49277,1715
46053,49279,242
46054,49343,1716
46055,49346,8246
46056,49350,1718
46057,49354,72
46058,49355,79
46059,49356,2268
46060,49357,263
46061,49360,622
46062,49362,1731
46063,49364,6595
46064,49365,1735
46065,49366,2881
46066,49368,283
46067,49388,1743
46068,49394,9437
46069,49406,1062
46070,49407,303
46071,49408,4349
46072,49410,312
46073,49412,1752
46074,49461,1753
46075,49463,320
46076,49467,1754
46077,49468,146
46078,49471,1755
46079,49474,1075
46080,49477,3080
46081,49478,1080
46082,49483,667
46083,49484,1764
46084,49488,4350
46085,49489,1088
46086,49491,5822
46087,38470,160
46088,38603,5276
46089,47689,82
46090,47696,91
46091,47479,283
46092,47478,289
46093,47480,1742
46094,47481,1057
46095,47475,1059
46096,47685,535
46097,47691,318
46098,47698,1755
46099,47687,1756
46100,47697,153
46101,47692,1075
46103,48975,5112
46104,47681,5112
46105,49790,5112
46106,47465,5112
46107,47700,5112
46108,47933,5112
46109,35855,6671
46111,47919,6673
46112,47482,6673
46113,47975,6673
46114,47932,6673
46115,47704,6674
46116,49276,6674
46117,47937,6674
46118,47922,6675
46120,46119,9637
46121,43883,3816
46122,43657,3816
46123,44561,3816
46124,44335,3816
46125,43431,33
46126,43882,3815
46127,43656,3815
46128,43430,3815
46129,44334,3815
46130,44108,3815
46131,42457,772
46132,49932,3307
46133,45996,771
46134,45994,211
46135,45009,211
46136,43879,211
46137,43653,211
46138,43427,211
46139,44557,211
46140,44331,211
46141,44105,211
46142,21871,6677
46143,45993,769
46144,45008,769
46146,44330,6069
46147,44104,6069
46148,38908,2481
46149,21872,6678
46150,42453,1990
46151,45007,385
46157,42452,27
46159,45128,6685
46160,50928,6681
46161,43876,2497
46162,43650,2497
46164,44328,2497
46165,44102,2497
46166,35845,6682
46168,47710,6684
46169,13354,6686
46170,13428,6687
46171,45990,768
46172,45005,768
46173,43875,768
46174,43649,768
46175,44553,768
46176,44327,768
46177,44101,768
46178,43423,4449
46179,13512,6689
46180,42450,25
46181,24893,6690
46182,49868,5511
46183,45989,4150
46184,45004,4150
46185,43874,8432
46186,43648,8432
46187,26888,6691
46188,26009,6693
46189,45988,7551
46190,45002,7551
46191,49267,6694
46192,45001,380
46193,43871,380
46194,43645,380
46195,43419,380
46196,44323,380
46197,44097,380
46199,35793,9634
46200,49243,6380
46201,43644,1599
46203,44096,1599
46204,43870,1599
46205,13358,6697
46206,42445,3186
46207,13390,6699
46208,13416,6700
46209,25519,6701
46210,13415,890
46211,13410,6702
46212,13509,943
46213,42817,943
46214,41426,943
46215,45466,943
46216,41653,943
46217,38815,3179
46219,13434,2783
46220,45085,108
46221,13460,6703
46222,13484,930
46223,13486,6704
46224,13487,6705
46225,49281,6461
46227,13504,3000
46228,13493,305
46229,13489,6708
46230,13499,6709
46231,3983,6710
46232,49220,6711
46233,41644,6813
46234,42808,309
46235,41417,309
46236,49229,6713
46237,42815,7472
46238,41424,7472
46240,42815,2438
46241,41424,2438
46242,45465,942
46243,27098,942
46244,41652,942
46245,25392,2638
46246,43851,6354
46247,43892,42
46249,44045,2235
46250,44064,7567
46251,44046,2457
46252,43913,62
46254,43917,3551
46255,44047,2456
46256,43918,7382
46257,43920,7386
46258,43924,718
46259,43925,257
46260,43926,7396
46261,44048,2232
46262,44042,2268
46263,43936,86
46264,43938,267
46265,43939,89
46266,44020,93
46267,43944,95
46268,43952,2877
46270,43967,7523
46271,43973,309
46272,43974,131
46273,43975,1680
46274,44067,5227
46275,43992,153
46276,43999,6985
46277,44037,161
46278,44000,337
46279,44002,7520
46280,44038,7535
46281,38935,6351
46282,50935,2643
46283,39102,5031
46284,38936,2273
46285,43964,294
46286,21903,6715
46287,43877,6717
46288,30414,6717
46289,43651,6717
46290,43425,6717
46291,44329,6717
46292,44103,6717
46293,38945,5537
46294,43878,6069
46296,21912,6718
46297,21913,6720
46298,44326,8432
46299,43872,3849
46300,44324,3849
46303,44522,5037
46305,49386,5037
46306,49867,5037
46307,46164,5037
46308,42664,5037
46309,49845,5037
46310,49793,5037
46315,43869,692
46316,45584,692
46317,42645,5037
46319,50606,5037
46320,45985,2252
46321,43643,692
46322,38952,6470
46323,44997,18
46324,43867,18
46325,43641,18
46326,43415,18
46327,44319,18
46328,44095,692
46329,45982,375
46330,44996,375
46331,43414,8124
46332,44544,5053
46333,43866,3850
46334,43640,3850
46335,35794,6721
46336,43868,6722
46337,47776,762
46338,45145,4012
46339,44015,4012
46340,43789,4012
46341,44467,4012
46342,43642,6722
46343,43416,6722
46344,44320,6722
46346,46163,6062
46347,42663,6062
46348,49844,6062
46349,45199,6062
46350,44069,6062
46351,44521,6062
46352,50668,6062
46353,44092,3850
46354,45980,761
46355,43865,690
46356,43639,690
46357,44993,579
46358,44317,690
46359,35754,579
46360,44091,690
46361,47458,6724
46364,45202,5097
46365,44072,5097
46366,47732,6725
46367,36339,6724
46368,36194,6724
46370,48964,6724
46371,47670,6724
46372,49779,6724
46373,47474,6724
46374,49278,6724
46375,47936,6724
46376,49865,6726
46377,46166,6726
46378,42662,6726
46379,49572,6726
46380,44023,7319
46381,47921,5026
46382,47693,5026
46383,49358,5026
46384,47942,5026
46385,43797,7319
46386,43571,7319
46387,47940,5094
46388,49367,5094
46389,47477,5094
46390,47461,5094
46391,49784,5094
46392,47675,5094
46393,48969,5094
46394,44249,7318
46395,44475,7318
46396,43864,982
46397,43638,982
46398,36343,8269
46399,36193,8269
46401,48963,8269
46402,47669,8269
46403,49778,8269
46404,50937,8269
46405,49385,8269
46406,43412,982
46407,44316,982
46408,44090,4428
46409,49782,6297
46410,47924,6297
46411,47688,6297
46412,49411,6297
46413,47943,6297
46414,44315,579
46415,43637,579
46416,47459,5345
46417,47701,5345
46418,49413,5345
46419,47944,5345
46420,43863,579
46421,44088,3812
46422,43862,6727
46423,43636,6727
46425,44314,6727
46426,28342,8366
46427,44040,7550
46428,43814,7550
46429,44492,7550
46430,44266,7550
46431,28324,6728
46432,48962,5015
46433,47668,5015
46434,49777,5015
46435,47462,5015
46436,47686,5015
46437,49490,5015
46438,47946,5015
46439,44013,5477
46440,43787,5477
46441,28330,6729
46442,44239,5477
46443,34608,6730
46444,49469,6730
46445,49470,9445
46446,48900,1073
46447,49715,1073
46448,47464,6731
46449,47702,6731
46450,49465,6731
46451,44991,8502
46452,47945,6732
46453,36147,6733
46455,48959,6733
46456,47665,6733
46457,28352,1762
46461,49481,1762
46463,28318,1753
46464,49678,1043
46465,47569,1043
46466,48863,1043
46467,28260,6734
46468,26929,6735
46469,43860,519
46470,43634,519
46471,43408,519
46472,44312,519
46473,44086,519
46474,28298,8230
46480,49466,321
46481,23885,6737
46482,47947,6737
46483,45141,4148
46484,50938,6737
46485,44011,4148
46486,43859,2239
46487,43633,2239
46488,47690,9651
46489,47939,9651
46490,44311,2239
46491,44085,2239
46492,44988,1111
46493,26927,6738
46494,26910,6739
46495,48910,6637
46496,47616,6637
46497,49725,6637
46498,47683,6637
46499,43858,6740
46500,43406,6740
46503,43856,7
46504,43630,7
46505,44082,7
46506,43404,7
46507,44308,7
46508,43855,3807
46509,43629,3807
46510,44307,4138
46511,43403,4138
46512,48823,6332
46513,47529,6332
46514,34616,6741
46515,47974,6742
46516,23939,6742
46517,48824,1012
46518,47530,1012
46520,49639,6743
46522,43854,6744
46523,48930,1036
46524,47636,1036
46525,49745,1036
46526,32370,6745
46527,43628,6744
46528,49638,4931
46529,44080,6744
46530,48932,1039
46531,47638,1039
46532,44306,6747
46533,32371,6748
46534,49747,6749
46535,48870,1051
46536,47576,1051
46537,49685,2416
46538,23995,6750
46539,43852,6751
46540,49369,8271
46541,43626,6751
46542,48939,8271
46544,44304,6751
46545,44078,6751
46547,47705,6752
46548,49536,5710
46549,44014,3853
46550,43788,3853
46551,36325,1172
46552,48880,1172
46553,47586,1172
46555,43625,6354
46556,49695,1096
46557,24021,1096
46558,49403,1096
46559,44077,6354
46560,24027,6753
46561,48883,8304
46562,47589,8304
46563,49698,8304
46564,23949,6754
46565,26941,6755
46566,49409,6755
46568,44506,6094
46569,35333,6756
46571,48889,6756
46572,47595,6756
46573,36293,6756
46574,47612,3076
46575,49543,1075
46576,49721,1075
46577,47907,6757
46578,43881,771
46579,44333,771
46580,44107,771
46581,43884,2259
46582,43658,2259
46583,44336,2259
46584,44469,2632
46585,45147,6758
46586,43791,6758
46587,44343,4140
46588,49359,2158
46589,49361,4351
46590,49363,2849
46591,49371,2774
46592,49377,1742
46593,49462,5045
46594,49473,4353
46595,49479,161
46596,49485,4388
46597,43891,6759
46598,30416,6759
46599,49486,6760
46600,49487,6761
46601,44117,6759
46602,43666,42
46603,49345,6762
46604,44118,2150
46605,49351,6763
46606,48835,1021
46607,47541,1021
46608,49650,6762
46609,44044,6764
46610,43818,6764
46611,49352,6765
46612,44497,2235
46613,49402,6766
46614,49404,6767
46615,36335,8405
46616,49699,8405
46617,49405,8405
46618,43838,7567
46619,49476,6768
46620,44516,7567
46621,44290,7567
46622,44349,6769
46623,43447,4505
46624,44125,4506
46625,44351,4506
46626,43899,4506
46627,43900,1588
46628,43674,1588
46629,44062,6770
46630,43836,6770
46631,44514,6770
46632,43905,7588
46633,44359,3847
46634,43908,2712
46635,44360,2712
46636,43820,2457
46637,44498,2457
46638,44272,2457
46639,43594,2457
46640,43994,6178
46641,44060,6772
46642,43834,6772
46643,44512,6772
46644,44286,6772
46645,43910,242
46646,44362,242
46647,44136,242
46648,43911,6773
46649,44137,6773
46650,43687,62
46651,43461,62
46652,44365,62
46653,44139,62
46655,43691,3551
46656,44369,3551
46657,44143,4550
46658,43821,2456
46659,44273,4557
46660,44022,249
46661,43796,249
46662,43570,249
46663,44474,6774
46664,44248,6774
46666,43692,7382
46667,44370,7382
46668,43919,68
46669,43693,68
46670,43467,68
46671,44145,68
46672,43694,7386
46673,44146,7386
46674,44372,790
46675,44373,1786
46676,44019,2783
46677,44375,72
46678,43698,718
46679,44376,718
46680,44150,718
46681,43699,257
46682,43700,7396
46683,43474,7396
46684,44378,7396
46685,44152,7396
46686,43927,2322
46687,43701,2322
46688,44153,2322
46689,44379,76
46690,43475,1094
46691,43929,6775
46692,44381,6775
46693,44155,6775
46695,43822,2232
46696,43596,2232
46697,44500,2232
46698,44274,2232
46699,43930,438
46700,43704,438
46701,43478,438
46702,44382,6776
46703,45060,6776
46704,37555,6777
46706,49862,6779
46707,50619,6779
46708,45964,6779
46709,42659,6779
46710,45231,6779
46711,49372,6094
46713,43816,2268
46714,43590,2268
46715,44494,2268
46716,44268,2268
46717,43481,82
46718,44385,82
46719,43934,6780
46720,43708,6780
46721,44386,6781
46726,43935,3830
46727,44387,3830
46728,44161,3830
46729,44018,4143
46730,43792,4143
46731,44244,4143
46732,43710,86
46733,43484,86
46734,44388,86
46735,3579,6783
46736,43712,267
46737,43486,267
46738,44390,267
46739,43713,89
46740,43487,89
46741,44391,89
46742,43794,93
46743,44472,93
46744,43943,6784
46745,43717,6784
46746,43491,6784
46747,44395,6784
46749,43492,95
46751,46137,3907
46752,42661,3907
46753,49819,3907
46754,44398,7433
46755,49571,7200
46756,44172,5338
46758,45170,7200
46760,27043,813
46761,45916,3740
46762,44021,3832
46763,43795,3832
46764,42615,7200
46765,49956,6786
46766,36248,6786
46767,49864,6787
46768,50621,6787
46769,46160,6787
46771,50665,5036
46772,42641,5036
46774,43807,6595
46775,46115,758
46776,50335,758
46777,45143,368
46778,44485,6788
46779,43948,7856
46780,45977,8502
46781,43722,7856
46783,44400,7856
46784,44174,7856
46785,45976,11
46786,44990,11
46787,50664,519
46788,43726,2877
46789,44404,2877
46790,46113,4148
46791,43407,859
46792,44049,6651
46793,44501,6651
46794,45974,756
46795,27734,1604
46796,35831,6789
46797,49863,6790
46798,46155,6790
46799,42660,6790
46800,45232,6790
46801,49569,8319
46802,45191,8319
46803,36247,6792
46804,49954,6792
46805,45973,1594
46806,44987,6793
46807,50939,7
46808,49929,7
46809,41662,6794
46810,27283,6795
46811,27284,6795
46812,38891,3052
46813,41658,1407
46814,41655,323
46815,41655,2435
46816,41655,7497
46817,45971,753
46818,13513,323
46819,38819,323
46820,26336,323
46821,42819,323
46822,41428,323
46823,13513,2435
46824,13513,7497
46825,38819,2435
46826,38819,7497
46827,26336,2435
46828,26336,7497
46829,42819,2435
46830,42819,7497
46831,44982,6796
46832,41428,2435
46833,41428,7497
46834,47915,6798
46835,41705,6799
46836,38872,532
46837,47887,532
46838,45455,532
46839,41641,532
46841,46116,7542
46842,42805,6801
46843,41414,6801
46844,41635,294
46845,42799,294
46846,41408,294
46847,50941,6488
46848,41632,468
46849,50940,6800
46850,41616,1399
46851,41688,2637
46852,44663,145
46853,41552,2258
46854,47912,6505
46855,44010,5822
46856,43784,5822
46857,44688,5822
46858,44462,5822
46859,44236,5822
46860,45086,6841
46861,9168,6836
46862,13387,6803
46863,49401,6487
46864,50639,6487
46865,49743,1018
46866,41687,7592
46867,41687,2699
46870,42851,7592
46871,41460,7592
46872,42851,2699
46873,43812,7535
46875,44490,7535
46876,44264,7535
46877,41460,2699
46878,44464,6804
46879,44238,6804
46880,43560,515
46881,49886,1633
46882,46111,1633
46883,23490,2186
46884,45139,6807
46885,44009,6807
46886,43783,6807
46887,44461,6807
46888,44235,6807
46889,13418,2699
46890,13418,6808
46891,13418,7592
46892,8915,6808
46893,12821,6808
46894,15980,6808
46895,41687,6808
46896,4000,6808
46897,5778,6808
46898,41460,6808
46899,42851,6808
46900,9496,6808
46901,38887,1588
46902,47338,1588
46903,42735,1588
46904,41344,1588
46905,41571,1588
46906,47910,3133
46907,41724,6809
46909,41593,904
46910,13507,7472
46911,13507,2438
46912,26895,6811
46913,13497,6813
46914,13508,3328
46915,13508,942
46916,38699,2637
46917,42852,2637
46918,41461,2637
46919,42903,6814
46920,41512,6815
46921,42838,3095
46922,41447,3095
46923,42752,2300
46924,41361,2300
46925,42886,6816
46926,50651,3027
46927,42890,6817
46928,36245,6818
46929,42816,942
46930,41425,942
46931,24957,671
46932,42810,1404
46933,41419,1404
46934,45138,5792
46935,44008,3843
46936,43782,3843
46937,44234,2422
46938,41366,904
46939,41312,1412
46941,42583,6820
46942,17858,6822
46943,49286,6823
46945,17873,6824
46946,44007,6825
46947,43781,6825
46948,43555,6825
46949,17874,6826
46950,46108,845
46951,44005,1567
46952,43779,1567
46953,43553,1567
46954,44457,1567
46955,44231,1567
46956,17889,6827
46957,17917,2699
46958,17917,7592
46959,17917,6808
46960,25515,6828
46961,49299,6407
46962,46107,1843
46963,44004,3113
46964,43778,3113
46966,44230,3113
46967,38644,239
46968,44682,6829
46969,44456,6829
46970,39061,2689
46971,49302,6831
46973,17958,6834
46974,45134,6835
46975,18016,6838
46976,49885,844
46978,43777,6840
46979,43551,6840
46980,44455,6840
46981,39061,7592
46982,18012,323
46983,18012,2435
46984,18012,7497
46985,17992,6842
46987,45133,6840
46988,31016,7520
46989,45132,7520
46990,43776,7520
46991,43550,7520
